id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:name of associated plant,field:pollination interaction
75789050,fc5b7a69-3446-428c-be9c-c3a3b849f471,2021-04-30 12:34:49,2021-04-30,2021-04-30 11:34:49 UTC,London,4318938,christine1012,Christine Irvine,2021-04-30 11:35:15 UTC,2026-02-19 13:45:44 UTC,research,,https://www.inaturalist.org/observations/75789050,https://static.inaturalist.org/photos/124022147/medium.jpeg,,"",,2,0,false,2,"Wolverhampton WV11, UK",52.6100509241,-2.0954372361,8,,,,8,,,false,,,Hairy-footed Digger Bee,Anthophora plumipes,Hairy-footed Flower Bee,Insecta,124542,,No
75790661,6e6cdaea-61e1-44a9-963f-8cec1fe9ed92,2021-04-30 12:42:16,2021-04-30,2021-04-30 11:42:16 UTC,London,4318938,christine1012,Christine Irvine,2021-04-30 11:45:32 UTC,2026-02-19 13:55:29 UTC,research,,https://www.inaturalist.org/observations/75790661,https://static.inaturalist.org/photos/124024360/medium.jpeg,,"",Bumblebee ,1,0,false,2,"Wolverhampton WV11, UK",52.609975487,-2.0954020321,8,,,,8,,,false,,,Buff-tailed Bumble Bee,Bombus terrestris,Buff-tailed Bumble Bee,Insecta,57516,,No
75803594,778cfb69-47ce-41da-bf93-0b9b06cf7af4,2021-04-30 13:27:47,2021-04-30,2021-04-30 12:27:47 UTC,London,2753030,observation_nature,Al Potts,2021-04-30 13:00:36 UTC,2026-02-20 21:02:39 UTC,research,CC-BY,https://www.inaturalist.org/observations/75803594,https://static.inaturalist.org/photos/124043977/medium.jpeg,,"",,1,0,false,2,Delves Green Road Allotments,52.567741124,-1.9685573503,179,,,,179,,,false,gps,gps,Rotschopfige Sandbiene,Andrena haemorrhoa,Early Mining Bee,Insecta,69202,Taraxacum,Yes
75803731,90da2312-81e2-460c-bf0d-49f5eeed8146,2021-04-30 13:39:22,2021-04-30,2021-04-30 12:39:22 UTC,London,2449470,shannanjp,,2021-04-30 13:01:31 UTC,2026-02-19 13:59:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75803731,https://inaturalist-open-data.s3.amazonaws.com/photos/124044201/medium.jpeg,,"",,1,0,false,2,"Birmingham B35, UK",52.5190826695,-1.7770590261,9,,,,9,,,false,gps,gps,Red-tailed Bumble Bee,Bombus lapidarius,Red-tailed Bumble Bee,Insecta,57619,,No
75818532,28d3c9e8-63f0-42d5-8910-77d196c2440e,2021-04-30 15:27:08,2021-04-30,2021-04-30 14:27:08 UTC,London,2753030,observation_nature,Al Potts,2021-04-30 14:06:49 UTC,2026-02-19 13:54:09 UTC,research,CC-BY,https://www.inaturalist.org/observations/75818532,https://static.inaturalist.org/photos/124066199/medium.jpeg,,"",,2,0,false,2,Clothier Street,52.5913155655,-2.0558029041,175,,,,175,,open,false,gps,gps,Tawny Mining Bee,Andrena fulva,Tawny Mining Bee,Insecta,60579,,No
75856541,596d4586-4d76-4345-8f39-39bafae96eaa,2021-04-30 17:20:09,2021-04-30,2021-04-30 16:20:09 UTC,London,2753030,observation_nature,Al Potts,2021-04-30 16:26:57 UTC,2026-02-19 13:50:10 UTC,research,CC-BY,https://www.inaturalist.org/observations/75856541,https://static.inaturalist.org/photos/124122126/medium.jpeg,,"",,1,0,false,2,WV13,52.5834004963,-2.0586302876,2473,,,,2473,,,false,gps,gps,Ashy Mining Bee,Andrena cineraria,Ashy Mining Bee,Insecta,70400,,No
75861124,3c46bc18-09c9-4f58-9a1c-68f588ee1b08,Fri Apr 30 2021 16:50:08 GMT+0100 (GMT+1),2021-04-30,2021-04-30 14:50:08 UTC,Amsterdam,2827522,fionaadams,,2021-04-30 16:43:54 UTC,2026-02-20 21:01:50 UTC,research,CC0,https://www.inaturalist.org/observations/75861124,https://inaturalist-open-data.s3.amazonaws.com/photos/124129044/medium.jpg,,"","",3,0,false,3,"Grove Ave, Birmingham, England, GB",52.4418033333,-1.883675,,,,,,,,false,,,Tree Bumble Bee,Bombus hypnorum,Tree Bumble Bee,Insecta,61803,Malus,Yes
75885033,a414b3a8-edf8-46fd-8468-949eaec66350,2021/04/30 9:29 AM BST,2021-04-30,2021-04-30 08:29:00 UTC,Edinburgh,2727560,andy_thomas,Andrew Thomas,2021-04-30 18:12:42 UTC,2026-02-20 20:34:59 UTC,research,CC0,https://www.inaturalist.org/observations/75885033,https://inaturalist-open-data.s3.amazonaws.com/photos/124166389/medium.jpg,,"",,2,0,false,,"Buckpool and Fens Pool LNR, Brierley Hill, UK",52.4952632554,-2.1302613167,8,,,,8,,,false,,,Trzmiel rudy,Bombus pascuorum,Common Carder Bee,Insecta,55637,Lamium album,Yes
75892695,c7259652-ae89-4b0a-8135-d27ea0f0ff60,2021-04-30 13:48:33,2021-04-30,2021-04-30 12:48:33 UTC,London,2829793,katyperry89,Katy Perry,2021-04-30 18:44:43 UTC,2026-02-19 14:01:09 UTC,research,CC0,https://www.inaturalist.org/observations/75892695,https://inaturalist-open-data.s3.amazonaws.com/photos/124179554/medium.jpeg,,"",1 present on cherry tree,2,0,false,2,"Birmingham B26, UK",52.4631887801,-1.8109889701,13,,,,13,,,false,gps,gps,Grey-patched Mining Bee,Andrena nitida,Grey-patched Mining Bee,Insecta,460837,,No
75901166,fa666c3b-da9b-4958-8c0f-66c390598a14,2021/04/30 12:33 PM BST,2021-04-30,2021-04-30 11:33:00 UTC,Edinburgh,2727560,andy_thomas,Andrew Thomas,2021-04-30 19:17:33 UTC,2026-02-19 13:59:04 UTC,research,CC0,https://www.inaturalist.org/observations/75901166,https://inaturalist-open-data.s3.amazonaws.com/photos/124192846/medium.jpg,,"",,1,0,false,,"Wren's Nest NNR, Dudley DY1, UK",52.5222194292,-2.0938603639,8,,,,8,,,false,,,Red-tailed Bumble Bee,Bombus lapidarius,Red-tailed Bumble Bee,Insecta,57619,,No
