id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:name of associated plant,field:pollination interaction
113342020,ca9670a7-c0b1-473d-bb40-98c2269ee01f,2022-04-29 09:44:03,2022-04-29,2022-04-29 08:44:03 UTC,London,3843871,treefin,,2022-04-29 08:46:06 UTC,2026-02-19 11:47:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113342020,https://inaturalist-open-data.s3.amazonaws.com/photos/191513322/medium.jpeg,,"",,1,0,false,2,"Greensbridge Lane, Tarbock Green, Prescot L35 1QA, UK",53.3843066,-2.8139303997,,,,,,,,false,gps,gps,Common Carder Bumble Bee,Bombus pascuorum,Common Carder Bee,Insecta,55637,,No
113356332,87a54c32-8a29-4a2e-b009-229aa8845903,2022-04-29 11:22:58+01:00,2022-04-29,2022-04-29 10:22:58 UTC,London,5582938,odobs,,2022-04-29 10:25:12 UTC,2026-02-19 11:50:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113356332,https://inaturalist-open-data.s3.amazonaws.com/photos/191542306/medium.jpg,,"","",1,0,false,3,"North Close, Wirral, England, GB",53.3368116667,-2.986975,13,,,,13,,,false,,,Buff-tailed Bumble Bee,Bombus terrestris,Buff-tailed Bumble Bee,Insecta,57516,,No
113356353,421fa377-08c6-4389-82a9-0e96c65ed5f6,2022-04-29 11:23:03,2022-04-29,2022-04-29 10:23:03 UTC,London,1688336,mousesparrow,Natasha Murwill,2022-04-29 10:25:18 UTC,2026-02-19 11:50:31 UTC,research,CC0,https://www.inaturalist.org/observations/113356353,https://inaturalist-open-data.s3.amazonaws.com/photos/191533483/medium.jpeg,,"","Queen, digging through moss",1,0,false,2,"Bromborough, Birkenhead, Wirral, UK",53.3370155633,-2.9870804409,8,,,,8,,,false,,,Buff-tailed Bumble Bee,Bombus terrestris,Buff-tailed Bumble Bee,Insecta,57516,,No
113356445,97b5a362-29ed-4b9f-aa87-effb2185d2f3,2022-04-29 11:25:49+01:00,2022-04-29,2022-04-29 10:25:49 UTC,London,5587832,lizzie_mckeown,,2022-04-29 10:26:10 UTC,2026-02-19 11:50:11 UTC,research,CC0,https://www.inaturalist.org/observations/113356445,https://inaturalist-open-data.s3.amazonaws.com/photos/191534618/medium.jpg,,"","",1,0,false,3,"North Close, Wirral, England, GB",53.3368656133,-2.9872950353,4,,,,4,,,false,,,Buff-tailed Bumble Bee,Bombus terrestris,Buff-tailed Bumble Bee,Insecta,57516,,No
113368432,79004c75-440e-4dcf-95b2-1fdbeaec7742,2022-04-29 12:28:58,2022-04-29,2022-04-29 11:28:58 UTC,London,1413868,marydean1,Mary Dean,2022-04-29 11:52:03 UTC,2026-02-19 11:54:59 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/113368432,https://static.inaturalist.org/photos/191551951/medium.jpeg,,"",,2,0,false,2,"Coppice Leys, Formby, Liverpool L37 3PL, UK",53.55952191,-3.06889867,6,,,,6,,open,false,,,Tawny Mining Bee,Andrena fulva,Tawny Mining Bee,Insecta,60579,,No
113430596,ae129c9f-d9ec-4cb8-854e-8c9a6fe6ec6f,2022-04-29 16:19:59,2022-04-29,2022-04-29 15:19:59 UTC,London,1413868,marydean1,Mary Dean,2022-04-29 15:21:37 UTC,2026-02-20 19:09:48 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/113430596,https://inaturalist-open-data.s3.amazonaws.com/photos/191641160/medium.jpeg,,"",,1,0,false,2,"Formby, Liverpool L37, UK",53.55997299,-3.04641116,6,,,,6,,,false,,,Common Carder Bumble Bee,Bombus pascuorum,Common Carder Bee,Insecta,55637,Lamium album,Yes
113435272,2f8fe961-3f5a-4205-bb63-e5642a25d874,2022-04-29 16:32:59,2022-04-29,2022-04-29 15:32:59 UTC,London,1413868,marydean1,Mary Dean,2022-04-29 15:33:41 UTC,2026-02-20 19:11:38 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/113435272,https://inaturalist-open-data.s3.amazonaws.com/photos/191647872/medium.jpeg,,"",,3,0,false,2,"Smithy Green, Formby, Liverpool L37 3PR, UK",53.56143633,-3.0465544,7,,,,7,,,false,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219,Taraxacum,Yes
113459437,27994a8f-b8f4-4ad4-9261-6b28e52701c2,2022/04/29 12:58 PM,2022-04-29,2022-04-29 11:58:00 UTC,London,2883211,rkl,Roy Lowry,2022-04-29 16:40:37 UTC,2026-02-20 19:09:38 UTC,research,CC-BY,https://www.inaturalist.org/observations/113459437,https://inaturalist-open-data.s3.amazonaws.com/photos/191683251/medium.jpeg,,"",,2,0,false,,"New Ferry, Birkenhead, UK",53.3603853781,-3.0035451066,4,,,,4,,,false,,,Common Carder Bumble Bee,Bombus pascuorum,Common Carder Bee,Insecta,55637,Pentaglottis sempervirens,Yes
113459445,18cdba36-3a7d-4a31-b42d-3f2903e4ae82,2022/04/29 12:59 PM,2022-04-29,2022-04-29 11:59:00 UTC,London,2883211,rkl,Roy Lowry,2022-04-29 16:40:37 UTC,2026-02-20 19:20:05 UTC,research,CC-BY,https://www.inaturalist.org/observations/113459445,https://inaturalist-open-data.s3.amazonaws.com/photos/191683308/medium.jpeg,,"",,1,0,false,,"New Ferry, Birkenhead, UK",53.3603853781,-3.0035451066,4,,,,4,,,false,,,Red Mason Bee,Osmia bicornis,Red Mason Bee,Insecta,876599,Pentaglottis sempervirens,Yes
113525017,3ed76804-721f-4be1-a8cc-95a28535d90e,2022/04/29 8:19 AM,2022-04-29,2022-04-29 07:19:00 UTC,London,2883211,rkl,Roy Lowry,2022-04-29 19:38:36 UTC,2026-02-19 11:54:19 UTC,research,CC-BY,https://www.inaturalist.org/observations/113525017,https://inaturalist-open-data.s3.amazonaws.com/photos/191786741/medium.jpeg,,"",Female,1,0,false,,"Bebington, Wirral, UK",53.3528554586,-3.0225171631,1,,,,1,,,false,,,Red Mason Bee,Osmia bicornis,Red Mason Bee,Insecta,876599,,No
