id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:name of associated plant,field:pollination interaction
113349909,adc134a3-56c9-4467-b579-4d8ac9d96c61,2022-04-29 10:22:03,2022-04-29,2022-04-29 09:22:03 UTC,London,5587831,mary161,Mary O,2022-04-29 09:40:43 UTC,2026-02-19 11:31:17 UTC,research,,https://www.inaturalist.org/observations/113349909,https://static.inaturalist.org/photos/191523934/medium.jpeg,,"",,1,0,false,2,"West Midlands, England, GB",52.4625559346,-2.1560611948,133,,,,133,,,false,gps,gps,Red-tailed Bumble Bee,Bombus lapidarius,Red-tailed Bumble Bee,Insecta,57619,,No
113352114,a52a2dae-9f53-4c84-9066-f67158581977,2022-04-29 10:46:07+01:00,2022-04-29,2022-04-29 09:46:07 UTC,London,5581577,cetbrum,"",2022-04-29 09:54:47 UTC,2026-02-20 18:42:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113352114,https://inaturalist-open-data.s3.amazonaws.com/photos/191527875/medium.jpg,,"","",2,0,false,3,"Tyburn, Birmingham, England, GB",52.5184258534,-1.7741927881,427,,,,427,,,false,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219,Taraxacum,Yes
113353560,ed83840b-e972-4b0d-80c8-e9fe84f484d1,2022-04-29 11:04:41,2022-04-29,2022-04-29 10:04:41 UTC,London,5587831,mary161,Mary O,2022-04-29 10:05:18 UTC,2026-02-19 11:31:07 UTC,research,,https://www.inaturalist.org/observations/113353560,https://static.inaturalist.org/photos/191529270/medium.jpeg,,"",,1,0,false,2,"Old Wharf Rd, Stourbridge DY8 4LS, UK",52.4631097,-2.1550309,699,,,,699,,,false,,,Red-tailed Bumble Bee,Bombus lapidarius,Red-tailed Bumble Bee,Insecta,57619,,No
113353623,a7ac7424-9744-4409-838b-acd975fed44d,2022-04-29 11:04:40,2022-04-29,2022-04-29 10:04:40 UTC,London,5587963,freya63,Freya Hassell,2022-04-29 10:05:46 UTC,2026-02-19 11:31:02 UTC,research,,https://www.inaturalist.org/observations/113353623,https://static.inaturalist.org/photos/191529502/medium.jpeg,,"",,2,0,false,2,"Old Wharf Rd, Stourbridge DY8 4LS, UK",52.4624933333,-2.156585,3,,,,3,,,false,,,Red-tailed Bumble Bee,Bombus lapidarius,Red-tailed Bumble Bee,Insecta,57619,,No
113354130,85665938-9b6f-4e83-9d12-54770f2b5224,2022-04-29 11:06:25,2022-04-29,2022-04-29 10:06:25 UTC,London,5587848,natwb,Nat WB,2022-04-29 10:09:35 UTC,2026-02-20 18:51:00 UTC,research,,https://www.inaturalist.org/observations/113354130,https://static.inaturalist.org/photos/191530044/medium.jpeg,,"",,1,0,false,2,"Old Wharf Rd, Stourbridge DY8 4LS, UK",52.46234,-2.1565083333,5,,,,5,,,false,,,Common Carder Bumble Bee,Bombus pascuorum,Common Carder Bee,Insecta,55637,Lamium album,Yes
113356319,21081c45-694e-4d3c-b80e-d20e524468f0,2022-04-29 11:24:33+01:00,2022-04-29,2022-04-29 10:24:33 UTC,London,5581577,cetbrum,"",2022-04-29 10:25:06 UTC,2026-02-19 11:30:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113356319,https://inaturalist-open-data.s3.amazonaws.com/photos/191533273/medium.jpg,,"","",1,0,false,3,"Tyburn, Birmingham, England, GB",52.518036139,-1.7732607865,4,,,,4,,,false,,,Red-tailed Bumble Bee,Bombus lapidarius,Red-tailed Bumble Bee,Insecta,57619,,No
113365369,7d680cf7-39a9-434e-b3cd-486b7dfd024c,2022-04-29 12:30:49+01:00,2022-04-29,2022-04-29 11:30:49 UTC,London,4310470,rogerar281,,2022-04-29 11:31:01 UTC,2026-02-20 18:42:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113365369,https://inaturalist-open-data.s3.amazonaws.com/photos/191547253/medium.jpg,,"","",2,0,false,3,"Bristol Road, Birmingham, England, GB",52.4312295821,-1.9473622337,35,,,,35,,,false,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219,Choisya,Yes
113366077,0f9dd059-e3fe-46f8-b73f-747f459322a0,2022-04-29 12:32:24,2022-04-29,2022-04-29 11:32:24 UTC,London,2887726,deelau,Dee Lau,2022-04-29 11:36:15 UTC,2026-02-19 11:37:44 UTC,research,,https://www.inaturalist.org/observations/113366077,https://static.inaturalist.org/photos/191548425/medium.jpeg,,"","Approx 1 inch diameter, probable queen.",1,0,false,2,"Richards Close, Rowley Regis B65 0PT, UK",52.487223,-2.0259849722,,,,,,,,false,gps,gps,Buff-tailed Bumble Bee,Bombus terrestris,Buff-tailed Bumble Bee,Insecta,57516,,No
113366237,d5a8ac78-9f2a-4ad8-89c0-da54d1f09f86,2022-04-29 12:33:25,2022-04-29,2022-04-29 11:33:25 UTC,London,4641923,katkor,"",2022-04-29 11:37:16 UTC,2026-02-20 18:50:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113366237,https://inaturalist-open-data.s3.amazonaws.com/photos/191548623/medium.jpeg,,"",,2,0,false,2,"Wollaston, Stourbridge, UK",52.456997,-2.16128,1899,,,,1899,,,false,,,Common Carder Bumble Bee,Bombus pascuorum,Common Carder Bee,Insecta,55637,Lamium album,Yes
113370918,76e273f2-98ab-4588-aadc-d4b3be204b7a,2022-04-29 13:06:31+01:00,2022-04-29,2022-04-29 12:06:31 UTC,London,5582266,debp15, ,2022-04-29 12:07:08 UTC,2026-02-18 20:24:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113370918,https://inaturalist-open-data.s3.amazonaws.com/photos/191555949/medium.jpg,,"","",3,0,false,3,"Dudley Zoo and Castle, Dudley, England, GB",52.5172395785,-2.0793868443,5,,,,5,,,false,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219,,No
113376854,c6ba1c06-f7b7-49c1-9d61-77f7145a7190,2022-04-29 13:34:27,2022-04-29,2022-04-29 12:34:27 UTC,London,2743168,chiffchaff84,,2022-04-29 12:35:18 UTC,2026-02-19 11:36:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113376854,https://inaturalist-open-data.s3.amazonaws.com/photos/191564638/medium.jpeg,,"",,1,0,false,2,"Oldswinford, Stourbridge DY8, UK",52.44879128,-2.13972927,8,,,,8,,,false,,,Early Bumble Bee,Bombus pratorum,Early Bumble Bee,Insecta,124910,Cotoneaster,Yes
113382751,74b0d7fe-4f5d-4f90-a099-8cf6038bb650,2022-04-29 11:32:16,2022-04-29,2022-04-29 10:32:16 UTC,London,5195008,explorerbecky,,2022-04-29 12:59:18 UTC,2026-02-19 11:37:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113382751,https://static.inaturalist.org/photos/191573198/medium.jpeg,,"",,1,0,false,2,Birmingham,52.4866127762,-1.8904011324,15285,,,,15285,,,false,gps,gps,Buff-tailed Bumble Bee,Bombus terrestris,Buff-tailed Bumble Bee,Insecta,57516,Bellis,Yes
113415576,f5bcc325-0477-4058-84a7-413ca505a48c,2022-04-29 15:38:16+01:00,2022-04-29,2022-04-29 14:38:16 UTC,London,4599479,lauren_quinn,Lauren Quinn,2022-04-29 14:39:11 UTC,2026-02-18 20:23:57 UTC,research,,https://www.inaturalist.org/observations/113415576,https://static.inaturalist.org/photos/191620574/medium.jpg,,"","",3,0,false,3,"Chester Road N, Birmingham, England, GB",52.5645312402,-1.8769720251,9,,,,9,,,false,,,Abeja melífera europea,Apis mellifera,Western Honey Bee,Insecta,47219,,No
